typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","M","20240401","2024","4","202404","380","ITA","Italy","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","664112.894","true","0","false","150779689.041",,"150779689.041","4","false","true",
"C","M","20240401","2024","4","202404","380","ITA","Italy","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","481383.279","true","0","false",,"153932310.069","153932310.069","4","false","true",
"C","M","20240401","2024","4","202404","392","JPN","Japan","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false",,"false","0","false","1828962578.429",,"1828962578.429","2","false","true",
"C","M","20240401","2024","4","202404","392","JPN","Japan","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false",,"false","0","false",,"2498438013.231","2498438013.231","2","false","true",
"C","M","20240401","2024","4","202404","410","KOR","Rep. of Korea","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","672092.022","false","0","false","4841052505",,"4841052505","0","false","true",
"C","M","20240401","2024","4","202404","410","KOR","Rep. of Korea","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1456148.007","true","0","false",,"8623164692","8623164692","4","false","true",
"C","M","20240401","2024","4","202404","414","KWT","Kuwait","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","948.999","false","0","false","298127",,"298127","0","false","true",
"C","M","20240401","2024","4","202404","414","KWT","Kuwait","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","5","u","1","false","1","false","0","false",,"35543","35543","0","false","true",
"C","M","20240401","2024","4","202404","417","KGZ","Kyrgyzstan","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","223.323","true","0","false","550724",,"550724","4","false","true",
"C","M","20240401","2024","4","202404","417","KGZ","Kyrgyzstan","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","3.737","true","0","false",,"14553","14553","4","false","true",
"C","M","20240401","2024","4","202404","428","LVA","Latvia","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","17663.807","true","0","false","13102761.797",,"13102761.797","4","false","true",
"C","M","20240401","2024","4","202404","428","LVA","Latvia","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","6419.293","true","0","false",,"6954688.962","6954688.962","4","false","true",
